Pair,Ticker1,Ticker2,p_value,n,q_value,rank
FDX-IFF,FDX,IFF,0.1412508359968468,404,0.264300998280227,4152
CARR-MCO,CARR,MCO,0.14128612345431635,403,0.26430336939961085,4153
CBOE-DTE,CBOE,DTE,0.1413379084091721,404,0.26433659374840107,4154
AON-PAYX,AON,PAYX,0.14145233618459102,404,0.2644869313641607,4155
CMCSA-LEN,CMCSA,LEN,0.1415912530582869,403,0.26468297521891987,4156
BIIB-BSX,BIIB,BSX,0.14163675381617818,403,0.2647043397637451,4157
AES-TTWO,AES,TTWO,0.1418931276637591,404,0.2651134882254987,4158
FITB-PNC,FITB,PNC,0.14192392811556814,403,0.2651134882254987,4159
CMI-KKR,CMI,KKR,0.1419788155009944,404,0.2651522638526984,4160
EMR-WFC,EMR,WFC,0.14203459945129238,404,0.2651668480980868,4161
L-WRB,L,WRB,0.14205488760255341,404,0.2651668480980868,4162
AON-MSCI,AON,MSCI,0.1421539615667644,404,0.2652558225415933,4163
LW-NKE,LW,NKE,0.1421708385973992,404,0.2652558225415933,4164
APH-SCHW,APH,SCHW,0.1422236039164096,403,0.265266360137261,4165
IPG-TECH,IPG,TECH,0.1422447749172132,404,0.265266360137261,4166
ADP-BKNG,ADP,BKNG,0.14238130829908519,404,0.26545725562169253,4167
CFG-STT,CFG,STT,0.1425535806092884,404,0.2656583527339688,4168
CMI-GM,CMI,GM,0.14257469143160406,404,0.2656583527339688,4169
CNP-MCK,CNP,MCK,0.14259383669355913,404,0.2656583527339688,4170
ENPH-JBL,ENPH,JBL,0.14262594790235344,404,0.2656583527339688,4171
BLDR-ODFL,BLDR,ODFL,0.14274476577190426,404,0.2657873145969934,4172
ETR-EVRG,ETR,EVRG,0.14276360713261083,403,0.2657873145969934,4173
AOS-SWKS,AOS,SWKS,0.14281859688259185,404,0.26579252426989414,4174
DUK-DXCM,DUK,DXCM,0.14286148293119705,404,0.26579252426989414,4175
GWW-HBAN,GWW,HBAN,0.14286904123453187,404,0.26579252426989414,4176
AWK-NEM,AWK,NEM,0.14300412908899707,403,0.26595126139138153,4177
RCL-TSLA,RCL,TSLA,0.14305088271487554,403,0.26595126139138153,4178
AMD-TPL,AMD,TPL,0.14305706285938774,403,0.26595126139138153,4179
CDW-DVN,CDW,DVN,0.14315389282508384,404,0.26603491637225957,4180
FFIV-WTW,FFIV,WTW,0.14330906662218396,404,0.26603491637225957,4181
MCO-PNC,MCO,PNC,0.14332578119805978,404,0.26603491637225957,4182
CL-TSN,CL,TSN,0.14340507004895786,404,0.26603491637225957,4183
KDP-SO,KDP,SO,0.1434382727181412,403,0.26603491637225957,4184
BAC-WSM,BAC,WSM,0.14346355462873162,404,0.26603491637225957,4185
SPGI-TJX,SPGI,TJX,0.14347042686529732,404,0.26603491637225957,4186
DOV-TXN,DOV,TXN,0.14347220605732308,404,0.26603491637225957,4187
INTC-WBA,INTC,WBA,0.14347633181292985,404,0.26603491637225957,4188
DELL-WDC,DELL,WDC,0.14348847620334815,404,0.26603491637225957,4189
CRL-IQV,CRL,IQV,0.14351232564362143,404,0.26603491637225957,4190
PEP-TECH,PEP,TECH,0.1435129790856146,404,0.26603491637225957,4191
NOC-O,NOC,O,0.14370118152070283,404,0.26621220024116227,4192
CBOE-NDAQ,CBOE,NDAQ,0.14372491763515044,404,0.26621220024116227,4193
LOW-PYPL,LOW,PYPL,0.14373615112546,404,0.26621220024116227,4194
BRK-B-NI,BRK-B,NI,0.14374567898206664,404,0.26621220024116227,4195
BALL-GILD,BALL,GILD,0.1438977421267506,404,0.2664303047146629,4196
KHC-PEP,KHC,PEP,0.144001914370189,403,0.26648540886724975,4197
EBAY-GS,EBAY,GS,0.14400670245649289,403,0.26648540886724975,4198
FOXA-MMM,FOXA,MMM,0.14411411302717037,404,0.26648540886724975,4199
MMM-TJX,MMM,TJX,0.1441328706420536,404,0.26648540886724975,4200
IBM-WRB,IBM,WRB,0.14413802455365787,404,0.26648540886724975,4201
IR-NVR,IR,NVR,0.14414212850923852,404,0.26648540886724975,4202
COIN-GM,COIN,GM,0.1441690888425186,404,0.26648540886724975,4203
BLK-EXPE,BLK,EXPE,0.1442019125856504,404,0.26648540886724975,4204
PNW-PPL,PNW,PPL,0.14425105174494324,404,0.2665128230693137,4205
ADI-KLAC,ADI,KLAC,0.14446387724745113,404,0.2668425730707199,4206
BKNG-DLR,BKNG,DLR,0.14452223939218556,404,0.2668869212830734,4207
PSA-SHW,PSA,SHW,0.14473057982073106,404,0.2671398989385365,4208
LKQ-SO,LKQ,SO,0.14473984900584275,403,0.2671398989385365,4209
BX-PKG,BX,PKG,0.14476238570359617,404,0.2671398989385365,4210
ERIE-FRT,ERIE,FRT,0.14480762684379278,404,0.2671599270836918,4211
LMT-PHM,LMT,PHM,0.14499245470114297,404,0.26743741229182805,4212
APTV-IDXX,APTV,IDXX,0.14503209756603597,404,0.26744703678863835,4213
PHM-UHS,PHM,UHS,0.14511805279655438,404,0.26746925247884074,4214
O-VTR,O,VTR,0.14513949281272082,404,0.26746925247884074,4215
HLT-WAB,HLT,WAB,0.14516912828175582,404,0.26746925247884074,4216
BAC-MS,BAC,MS,0.14521915046459655,404,0.26746925247884074,4217
FOX-GRMN,FOX,GRMN,0.14522590195998075,404,0.26746925247884074,4218
GPN-IEX,GPN,IEX,0.1452507113152567,404,0.26746925247884074,4219
BX-FITB,BX,FITB,0.14536191165765083,403,0.2676105904427226,4220
BMY-DG,BMY,DG,0.14541983112832713,404,0.2676537948438696,4221
BAX-PLTR,BAX,PLTR,0.14546322371192666,404,0.26767024751728047,4222
COR-KR,COR,KR,0.14550625460060163,404,0.26768602699315036,4223
GOOGL-SYF,GOOGL,SYF,0.14556935804979437,403,0.26773871749262607,4224
BG-FFIV,BG,FFIV,0.1456606387012192,404,0.26776361231586154,4225
EMN-UNH,EMN,UNH,0.14566694175596806,404,0.26776361231586154,4226
D-HIG,D,HIG,0.14568629028950275,404,0.26776361231586154,4227
IQV-TMO,IQV,TMO,0.14586828769326088,404,0.26802185056490674,4228
CTAS-TDG,CTAS,TDG,0.14589579174140693,404,0.26802185056490674,4229
PAYX-WTW,PAYX,WTW,0.1459814624149467,404,0.2681158348703832,4230
BRK-B-WM,BRK-B,WM,0.14609606217314808,404,0.2681950109568741,4231
BRO-TMUS,BRO,TMUS,0.14610897999018974,404,0.2681950109568741,4232
FANG-TMO,FANG,TMO,0.1461281350727826,404,0.2681950109568741,4233
AXP-TT,AXP,TT,0.14623571487047382,404,0.26832906679941215,4234
BG-BIIB,BG,BIIB,0.14635156389607734,403,0.26841520438070515,4235
STZ-T,STZ,T,0.14635175772385983,404,0.26841520438070515,4236
CTAS-NVDA,CTAS,NVDA,0.14640601178339657,404,0.26845133479943545,4237
BX-TFC,BX,TFC,0.1466180240365631,404,0.26877664670600726,4238
FITB-KIM,FITB,KIM,0.14673169597004548,403,0.26887585404791636,4239
AMCR-DD,AMCR,DD,0.1467413593980133,404,0.26887585404791636,4240
CME-PEP,CME,PEP,0.14684445354388337,404,0.2689694040142808,4241
AMP-VST,AMP,VST,0.14686540513768198,404,0.2689694040142808,4242
ADBE-NFLX,ADBE,NFLX,0.14689627767184882,404,0.2689694040142808,4243
AEE-ORLY,AEE,ORLY,0.1470261740652996,403,0.26914381392867875,4244
LOW-NCLH,LOW,NCLH,0.14715729144753553,404,0.26932037626758626,4245
GILD-WEC,GILD,WEC,0.1472750188325216,404,0.269402139946701,4246
AMZN-GOOGL,AMZN,GOOGL,0.14730736114865411,403,0.269402139946701,4247
DASH-TRMB,DASH,TRMB,0.14736475652217157,404,0.269402139946701,4248
AFL-FE,AFL,FE,0.14737848334137,403,0.269402139946701,4249
ABBV-CBRE,ABBV,CBRE,0.14738239478238596,403,0.269402139946701,4250
ALGN-CDW,ALGN,CDW,0.14744422075464797,404,0.269402139946701,4251
MMC-TYL,MMC,TYL,0.1474624789382759,404,0.269402139946701,4252
DVA-PEG,DVA,PEG,0.14748756141360075,404,0.269402139946701,4253
BK-PLTR,BK,PLTR,0.1475333857599292,404,0.269402139946701,4254
KMX-RVTY,KMX,RVTY,0.1475487328450525,404,0.269402139946701,4255
CEG-PWR,CEG,PWR,0.14770556143834745,404,0.2695476705670901,4256
GILD-STZ,GILD,STZ,0.14772002726010086,404,0.2695476705670901,4257
CL-NEE,CL,NEE,0.14773252429845152,404,0.2695476705670901,4258
A-SWK,A,SWK,0.14784120372925896,404,0.2696826277935226,4259
CRWD-TPR,CRWD,TPR,0.14797335611705342,404,0.2697105999981662,4260
FOX-LW,FOX,LW,0.14798490382132012,404,0.2697105999981662,4261
RCL-TKO,RCL,TKO,0.1480612203578725,403,0.2697105999981662,4262
ETR-LYV,ETR,LYV,0.14807283472509597,403,0.2697105999981662,4263
CNP-WY,CNP,WY,0.14807457145747344,404,0.2697105999981662,4264
ETN-J,ETN,J,0.14810521886600492,404,0.2697105999981662,4265
BLK-CINF,BLK,CINF,0.1481342747009874,404,0.2697105999981662,4266
FAST-JBL,FAST,JBL,0.1481671203429109,404,0.2697105999981662,4267
JBL-ROK,JBL,ROK,0.14816898452724592,403,0.2697105999981662,4268
DOV-NTAP,DOV,NTAP,0.14822496000828334,404,0.26974380449115454,4269
APO-MAR,APO,MAR,0.14825695855591708,404,0.26974380449115454,4270
PNW-TMUS,PNW,TMUS,0.14829138743489778,404,0.26974380449115454,4271
CSX-LVS,CSX,LVS,0.1483266422865872,403,0.26974477619955434,4272
STT-TSLA,STT,TSLA,0.14836872380262806,403,0.2697581594249046,4273
DHR-OMC,DHR,OMC,0.1484690123362679,404,0.26987734132907476,4274
BLDR-VTRS,BLDR,VTRS,0.14858113050052757,404,0.27001796558095875,4275
PLTR-STZ,PLTR,STZ,0.14869705804325944,404,0.2701654452614786,4276
SPGI-TFC,SPGI,TFC,0.14874626530509244,404,0.2701916612474312,4277
ELV-TDY,ELV,TDY,0.14878215131110134,404,0.2701936731033068,4278
HAS-SO,HAS,SO,0.14882768282414016,403,0.2702131965087041,4279
IR-TROW,IR,TROW,0.14889069407095468,404,0.2702644397750577,4280
ARE-DHR,ARE,DHR,0.14911136582696533,404,0.2705423527614633,4281
CAH-LYB,CAH,LYB,0.14911344504113605,404,0.2705423527614633,4282
ERIE-LOW,ERIE,LOW,0.1492375863628097,404,0.27065257916035346,4283
COF-RJF,COF,RJF,0.14924387297244873,404,0.27065257916035346,4284
O-SBAC,O,SBAC,0.14944172628378827,404,0.27094813803938184,4285
BF-B-NFLX,BF-B,NFLX,0.1496471427136702,404,0.2709788146416438,4286
ICE-T,ICE,T,0.14969414812988246,403,0.2709788146416438,4287
CBOE-MDT,CBOE,MDT,0.1497013903135906,403,0.2709788146416438,4288
EQR-TSN,EQR,TSN,0.14971095363332876,403,0.2709788146416438,4289
OMC-PCG,OMC,PCG,0.14973352193530942,404,0.2709788146416438,4290
CHRW-SRE,CHRW,SRE,0.14974780522342246,404,0.2709788146416438,4291
BLDR-JBHT,BLDR,JBHT,0.1497743729854913,404,0.2709788146416438,4292
AMZN-GOOG,AMZN,GOOG,0.1497869123221261,403,0.2709788146416438,4293
CPB-GIS,CPB,GIS,0.14979339083406873,404,0.2709788146416438,4294
FDX-LEN,FDX,LEN,0.1498464200819114,403,0.2709788146416438,4295
AJG-TMUS,AJG,TMUS,0.1498757895260575,404,0.2709788146416438,4296
DVN-OXY,DVN,OXY,0.1498771999633342,404,0.2709788146416438,4297
GWW-LOW,GWW,LOW,0.14993475726350475,404,0.2710198066961769,4298
CBOE-RTX,CBOE,RTX,0.15002788791691396,404,0.271125066579787,4299
PNR-SYF,PNR,SYF,0.15011933520879395,404,0.27119879387395335,4300
HOLX-PFE,HOLX,PFE,0.1501693991950101,404,0.27119879387395335,4301
HBAN-NWSA,HBAN,NWSA,0.15020713485975656,404,0.27119879387395335,4302
GOOG-SYF,GOOG,SYF,0.15020831639073512,404,0.27119879387395335,4303
CRWD-V,CRWD,V,0.1503922317977428,403,0.2714677622761766,4304
AJG-EVRG,AJG,EVRG,0.15048739948503315,404,0.2715764475259518,4305
C-RL,C,RL,0.1506940520309108,404,0.27188622624898884,4306
LYV-NWS,LYV,NWS,0.15075531470719233,404,0.2719336057488222,4307
GEV-JCI,GEV,JCI,0.1508075495686499,345,0.27196468259026024,4308
AMP-NCLH,AMP,NCLH,0.150942462323499,404,0.2721203113063872,4309
LHX-TEL,LHX,TEL,0.15099079004126326,404,0.2721203113063872,4310
APA-HAL,APA,HAL,0.15099892676558568,404,0.2721203113063872,4311
MTB-SPGI,MTB,SPGI,0.1510419568906357,404,0.2721347316983647,4312
NUE-WMT,NUE,WMT,0.15111067159712116,404,0.2721386315499151,4313
ADBE-COR,ADBE,COR,0.15113055587792745,404,0.2721386315499151,4314
CAH-STZ,CAH,STZ,0.15114920776649293,404,0.2721386315499151,4315
EQT-RL,EQT,RL,0.15121157756501435,403,0.2721878466410094,4316
ETR-TMUS,ETR,TMUS,0.15125918745989086,403,0.27218880534889256,4317
CEG-GE,CEG,GE,0.15128218065343263,404,0.27218880534889256,4318
HWM-KR,HWM,KR,0.15138282571080997,404,0.27227918221050207,4319
EXR-NEE,EXR,NEE,0.15142768411495533,404,0.27227918221050207,4320
CARR-LMT,CARR,LMT,0.15143755262344955,403,0.27227918221050207,4321
FOXA-KMI,FOXA,KMI,0.15152206550757646,404,0.27236809970577547,4322
CPB-IFF,CPB,IFF,0.1516250740558961,404,0.27249021520709155,4323
CTAS-WMB,CTAS,WMB,0.15172972713274147,404,0.27261522897647283,4324
BK-CBOE,BK,CBOE,0.15176612858542704,404,0.27261758450408846,4325
BAX-NFLX,BAX,NFLX,0.15181413759268653,404,0.27264078477983855,4326
WAB-WMT,WAB,WMT,0.15198422628319347,404,0.2728251297153733,4327
BX-MTB,BX,MTB,0.15198702038977163,404,0.2728251297153733,4328
TGT-WY,TGT,WY,0.15204988096745564,404,0.2728749192044728,4329
OKE-UDR,OKE,UDR,0.1521153753536092,404,0.2729294113446166,4330
AXP-ISRG,AXP,ISRG,0.1521838459049526,404,0.2729892170019803,4331
APD-REG,APD,REG,0.15224818352595348,404,0.27304158305935655,4332
A-TECH,A,TECH,0.15235783642865658,404,0.2731659865183828,4333
SWK-TECH,SWK,TECH,0.1523878730300774,404,0.2731659865183828,4334
CCL-TRMB,CCL,TRMB,0.1527523977141727,404,0.2737562578642232,4335
COO-SWK,COO,SWK,0.1528869664286585,404,0.27393423482109036,4336
CL-KDP,CL,KDP,0.15305801193904972,404,0.2741198254795935,4337
BAC-CFG,BAC,CFG,0.15306111506377612,404,0.2741198254795935,4338
APA-COP,APA,COP,0.15316974928770855,404,0.2742511597640488,4339
MAS-MHK,MAS,MHK,0.15323136126508408,404,0.27428272511482277,4340
APH-TEL,APH,TEL,0.15325798812246694,403,0.27428272511482277,4341
HST-UPS,HST,UPS,0.15332838854833702,404,0.27428582702066734,4342
AWK-PNW,AWK,PNW,0.15333033167084031,403,0.27428582702066734,4343
ANET-NVDA,ANET,NVDA,0.15351455062306085,404,0.27455215096467767,4344
GRMN-WELL,GRMN,WELL,0.15365029985625311,404,0.2746793635418501,4345
HPE-TXN,HPE,TXN,0.1536563925798533,404,0.2746793635418501,4346
BXP-PYPL,BXP,PYPL,0.15382337645874244,404,0.274872457358252,4347
KKR-SW,KKR,SW,0.15385070910519077,404,0.274872457358252,4348
AES-FCX,AES,FCX,0.1538991271236962,404,0.274872457358252,4349
BSX-TJX,BSX,TJX,0.1539453498072439,404,0.274872457358252,4350
CME-MRNA,CME,MRNA,0.15395859814662488,404,0.274872457358252,4351
CBOE-EVRG,CBOE,EVRG,0.15397669383744533,404,0.274872457358252,4352
MAA-REG,MAA,REG,0.15411827245664161,404,0.27503692151093023,4353
ATO-AZO,ATO,AZO,0.15414280822820736,404,0.27503692151093023,4354
CMS-KVUE,CMS,KVUE,0.15417502808342143,404,0.27503692151093023,4355
COF-SCHW,COF,SCHW,0.15427320061785282,404,0.2751488741047058,4356
LHX-MSFT,LHX,MSFT,0.15438964573565478,404,0.2752933572917838,4357
HLT-NVDA,HLT,NVDA,0.15476244733424066,404,0.27589478048180716,4358
AMT-ED,AMT,ED,0.15485885902441382,404,0.27593242292177306,4359
BRK-B-WELL,BRK-B,WELL,0.15487065723639748,404,0.27593242292177306,4360
BIIB-SWKS,BIIB,SWKS,0.15489011408956782,403,0.27593242292177306,4361
AXP-PH,AXP,PH,0.1553163840964435,404,0.2766283787357335,4362
HAS-STX,HAS,STX,0.15545215192779288,404,0.27675123802909785,4363
ETR-WEC,ETR,WEC,0.15545660995739258,403,0.27675123802909785,4364
AIZ-PYPL,AIZ,PYPL,0.15549960850208389,404,0.27676436619763795,4365
AXP-NVDA,AXP,NVDA,0.15555756152988504,404,0.2767935748316428,4366
GS-NVDA,GS,NVDA,0.155587275233593,403,0.2767935748316428,4367
HLT-TRMB,HLT,TRMB,0.15587272106605043,404,0.27723790521111397,4368
BIIB-WMB,BIIB,WMB,0.15596433205773413,403,0.27733735311433655,4369
NXPI-ON,NXPI,ON,0.1560734578246798,404,0.27741005160757515,4370
DUK-ROL,DUK,ROL,0.1560947496221951,404,0.27741005160757515,4371
CMS-RTX,CMS,RTX,0.15614427560204236,404,0.27741005160757515,4372
COF-TSLA,COF,TSLA,0.15614804423734407,403,0.27741005160757515,4373
MCD-WEC,MCD,WEC,0.15629158757893785,404,0.27760158754018477,4374
CARR-GEN,CARR,GEN,0.15637584665044818,403,0.277687760600533,4375
HPE-LII,HPE,LII,0.15643109655715187,404,0.27768932032478155,4376
TFC-USB,TFC,USB,0.1564482114894541,404,0.27768932032478155,4377
MMC-VTR,MMC,VTR,0.15659966563209388,404,0.27789465561803045,4378
DLTR-IP,DLTR,IP,0.15664811431022058,404,0.27791715005163364,4379
MTD-TMO,MTD,TMO,0.15672983043156247,404,0.27799864215132625,4380
DVA-TSCO,DVA,TSCO,0.15688192241173554,404,0.2780083969525265,4381
JPM-NTRS,JPM,NTRS,0.15694969188963975,404,0.2780083969525265,4382
AEE-GILD,AEE,GILD,0.15695797159331432,403,0.2780083969525265,4383
FOX-NUE,FOX,NUE,0.1570342940727344,404,0.2780083969525265,4384
PODD-SMCI,PODD,SMCI,0.15704758331106383,404,0.2780083969525265,4385
ICE-WELL,ICE,WELL,0.15704926002453679,403,0.2780083969525265,4386
HST-LW,HST,LW,0.15707218448281668,404,0.2780083969525265,4387
ADP-BSX,ADP,BSX,0.15707561184331204,404,0.2780083969525265,4388
DG-EQIX,DG,EQIX,0.1570952811168157,404,0.2780083969525265,4389
ETN-PWR,ETN,PWR,0.15714585900438793,404,0.2780083969525265,4390
AMZN-PH,AMZN,PH,0.1571564298690159,403,0.2780083969525265,4391
COR-NFLX,COR,NFLX,0.15716474184779206,404,0.2780083969525265,4392
NUE-OXY,NUE,OXY,0.15726983035633813,404,0.2780768170229319,4393
CBOE-WRB,CBOE,WRB,0.15727500759412572,404,0.2780768170229319,4394
MRK-VRSN,MRK,VRSN,0.15739413064308722,404,0.2781684506857195,4395
EQIX-USB,EQIX,USB,0.15740805103885663,404,0.2781684506857195,4396
CINF-PNW,CINF,PNW,0.1574342486375478,404,0.2781684506857195,4397
DXCM-EL,DXCM,EL,0.1576452738613371,404,0.2784779746768367,4398
MS-NTRS,MS,NTRS,0.1577830836245972,404,0.27854467799810756,4399
HPQ-TECH,HPQ,TECH,0.15780430300197396,403,0.27854467799810756,4400
PM-WRB,PM,WRB,0.15780508775643115,404,0.27854467799810756,4401
DVA-VLTO,DVA,VLTO,0.15782644774715787,404,0.27854467799810756,4402
CBRE-MCO,CBRE,MCO,0.15807139249972257,404,0.2789136153373483,4403
EPAM-WST,EPAM,WST,0.1582189001034091,404,0.2790800320891573,4404
BAC-GS,BAC,GS,0.15823755198258954,403,0.2790800320891573,4405
CDW-PSX,CDW,PSX,0.15827983574579718,403,0.27909124918499734,4406
SLB-WY,SLB,WY,0.15846475232432689,404,0.2793539053341719,4407
FRT-MHK,FRT,MHK,0.15865193804156963,404,0.279620441616369,4408
ALGN-CZR,ALGN,CZR,0.15880593803179155,404,0.27976047871441884,4409
RSG-TKO,RSG,TKO,0.15889152370122966,404,0.27976047871441884,4410
LII-OKE,LII,OKE,0.15890402560041184,404,0.27976047871441884,4411
LDOS-PWR,LDOS,PWR,0.15893906091268561,404,0.27976047871441884,4412
LOW-USB,LOW,USB,0.1589639371020194,404,0.27976047871441884,4413
FOX-MMM,FOX,MMM,0.1589645274758567,404,0.27976047871441884,4414
BK-HUM,BK,HUM,0.1589962512702761,404,0.27976047871441884,4415
KR-PM,KR,PM,0.15902326899095304,404,0.27976047871441884,4416
NUE-TXT,NUE,TXT,0.15905614145053693,404,0.27976047871441884,4417
EQR-LMT,EQR,LMT,0.1590914911777967,403,0.27976047871441884,4418
BK-FFIV,BK,FFIV,0.1592106593550856,404,0.27990667855389456,4419
MKC-TRGP,MKC,TRGP,0.1593515325722526,404,0.28004522110169383,4420
IP-KKR,IP,KKR,0.15940677367570677,404,0.28004522110169383,4421
CAH-CBOE,CAH,CBOE,0.15940775330399048,404,0.28004522110169383,4422
DUK-NI,DUK,NI,0.159433648208623,404,0.28004522110169383,4423
HST-NDSN,HST,NDSN,0.15953530229752355,404,0.2801604347987026,4424
EVRG-ICE,EVRG,ICE,0.1596195559350797,403,0.28024504634116026,4425
PPL-T,PPL,T,0.15977290745894285,404,0.2804509078284065,4426
BSX-MO,BSX,MO,0.15992331500066376,404,0.2806515098803155,4427
T-TRV,T,TRV,0.1600061148082102,404,0.28073340242660005,4428
COO-CZR,COO,CZR,0.1600493174075423,404,0.2807457997153299,4429
AON-WEC,AON,WEC,0.16009791395160672,404,0.28076765090068456,4430
BG-FCX,BG,FCX,0.16018187899439523,404,0.2808515048312924,4431
CTVA-UBER,CTVA,UBER,0.16028272381737596,403,0.2809242781998455,4432
